place_name;yr;period;index_nsa
New Jersey;1983;4;12092
New Jersey;1984;1;12394
New Jersey;1984;2;13024
New Jersey;1984;3;13499
New Jersey;1984;4;13827
New Jersey;1985;1;14229
New Jersey;1985;2;14855
New Jersey;1985;3;15507
New Jersey;1985;4;16197
New Jersey;1986;1;16808
New Jersey;1986;2;17820
New Jersey;1986;3;18931
New Jersey;1986;4;19920
New Jersey;1987;1;21026
New Jersey;1987;2;22141
New Jersey;1987;3;23011
New Jersey;1987;4;23543
New Jersey;1988;1;24051
New Jersey;1988;2;24655
New Jersey;1988;3;24731
New Jersey;1988;4;24646
New Jersey;1989;1;24601
New Jersey;1989;2;24545
New Jersey;1989;3;24674
New Jersey;1989;4;24750
New Jersey;1990;1;24439
New Jersey;1990;2;23916
New Jersey;1990;3;23590
New Jersey;1990;4;23197
New Jersey;1991;1;23089
New Jersey;1991;2;22924
New Jersey;1991;3;22790
New Jersey;1991;4;23055
New Jersey;1992;1;23241
New Jersey;1992;2;23047
New Jersey;1992;3;23231
New Jersey;1992;4;23371
New Jersey;1993;1;23356
New Jersey;1993;2;23520
New Jersey;1993;3;23576
New Jersey;1993;4;23723
New Jersey;1994;1;23784
New Jersey;1994;2;23573
New Jersey;1994;3;23353
New Jersey;1994;4;23077
New Jersey;1995;1;23062
New Jersey;1995;2;23318
New Jersey;1995;3;23713
New Jersey;1995;4;23769
New Jersey;1996;1;24086
New Jersey;1996;2;23896
New Jersey;1996;3;23845
New Jersey;1996;4;23832
New Jersey;1997;1;24013
New Jersey;1997;2;24099
New Jersey;1997;3;24372
New Jersey;1997;4;24615
New Jersey;1998;1;25065
New Jersey;1998;2;25154
New Jersey;1998;3;25417
New Jersey;1998;4;25606
New Jersey;1999;1;25916
New Jersey;1999;2;26279
New Jersey;1999;3;26931
New Jersey;1999;4;27215
New Jersey;2000;1;27930
New Jersey;2000;2;28595
New Jersey;2000;3;29440
New Jersey;2000;4;29886
New Jersey;2001;1;30564
New Jersey;2001;2;31433
New Jersey;2001;3;32341
New Jersey;2001;4;32983
New Jersey;2002;1;33935
New Jersey;2002;2;35202
New Jersey;2002;3;36374
New Jersey;2002;4;37217
New Jersey;2003;1;37904
New Jersey;2003;2;38571
New Jersey;2003;3;39743
New Jersey;2003;4;41759
New Jersey;2004;1;42624
New Jersey;2004;2;43966
New Jersey;2004;3;46917
New Jersey;2004;4;48111
New Jersey;2005;1;49552
New Jersey;2005;2;51702
New Jersey;2005;3;53687
New Jersey;2005;4;55321
New Jersey;2006;1;56393
New Jersey;2006;2;57045
New Jersey;2006;3;57384
New Jersey;2006;4;57677
New Jersey;2007;1;57764
New Jersey;2007;2;57403
New Jersey;2007;3;56694
New Jersey;2007;4;56447
New Jersey;2008;1;56071
New Jersey;2008;2;54467
New Jersey;2008;3;52914
New Jersey;2008;4;52355
New Jersey;2009;1;52210
New Jersey;2009;2;50522
New Jersey;2009;3;49254
New Jersey;2009;4;48878
New Jersey;2010;1;48607
New Jersey;2010;2;48235
New Jersey;2010;3;48561
New Jersey;2010;4;48460
New Jersey;2011;1;47313
New Jersey;2011;2;46366
New Jersey;2011;3;46217
New Jersey;2011;4;46233
New Jersey;2012;1;45594
New Jersey;2012;2;44984
New Jersey;2012;3;45239
New Jersey;2012;4;45339
New Jersey;2013;1;45326
New Jersey;2013;2;45407
New Jersey;2013;3;45449
New Jersey;2013;4;45547
New Jersey;2014;1;45790
New Jersey;2014;2;46285
New Jersey;2014;3;46722
New Jersey;2014;4;46920
New Jersey;2015;1;47321
New Jersey;2015;2;47684
New Jersey;2015;3;47769
New Jersey;2015;4;47837
New Jersey;2016;1;48121
New Jersey;2016;2;48709
New Jersey;2016;3;49189
New Jersey;2016;4;49359
New Jersey;2017;1;48839
New Jersey;2017;2;49642
New Jersey;2017;3;50303
New Jersey;2017;4;50420
New Jersey;2018;1;50729
New Jersey;2018;2;51183
New Jersey;2018;3;51550
New Jersey;2018;4;51606
New Jersey;2019;1;52015
New Jersey;2019;2;52806
New Jersey;2019;3;53601
New Jersey;2019;4;53972
New Jersey;2020;1;54450
New Jersey;2020;2;54974
New Jersey;2020;3;55939
New Jersey;2020;4;57124
New Jersey;2021;1;58524
New Jersey;2021;2;61322
New Jersey;2021;3;64308
New Jersey;2021;4;66389
New Jersey;2022;1;68447
New Jersey;2022;2;73023
New Jersey;2022;3;74412
New Jersey;2022;4;74503
New Jersey;2023;1;75151
New Jersey;2023;2;78412
New Jersey;2023;3;80767
New Jersey;2023;4;82335
New Jersey;2024;1;83595
New Jersey;2024;2;86573
New Jersey;2024;3;87863
New Mexico;1975;1;5796
New Mexico;1975;2;5811
New Mexico;1975;3;5909
New Mexico;1975;4;5559
New Mexico;1976;1;5925
New Mexico;1976;2;6135
New Mexico;1976;3;6383
New Mexico;1976;4;6549
New Mexico;1977;1;7012
New Mexico;1977;2;6989
New Mexico;1977;3;7302
New Mexico;1977;4;7611
New Mexico;1978;1;7657
New Mexico;1978;2;7800
New Mexico;1978;3;8130
New Mexico;1978;4;8370
New Mexico;1979;1;8923
New Mexico;1979;2;9188
New Mexico;1979;3;9372
New Mexico;1979;4;9531
New Mexico;1980;1;10000
New Mexico;1980;2;9822
New Mexico;1980;3;9913
New Mexico;1980;4;10493
New Mexico;1981;1;10098
New Mexico;1981;2;11093
New Mexico;1981;3;11354
New Mexico;1981;4;11765
New Mexico;1982;1;10579
New Mexico;1982;2;11644
New Mexico;1982;3;12954
New Mexico;1982;4;12336
New Mexico;1983;1;12848
New Mexico;1983;2;12142
New Mexico;1983;3;12314
New Mexico;1983;4;12517
New Mexico;1984;1;12367
New Mexico;1984;2;12075
New Mexico;1984;3;12526
New Mexico;1984;4;12662
New Mexico;1985;1;12643
New Mexico;1985;2;12606
New Mexico;1985;3;12812
New Mexico;1985;4;12793
New Mexico;1986;1;12990
New Mexico;1986;2;13256
New Mexico;1986;3;13212
New Mexico;1986;4;13271
New Mexico;1987;1;13471
New Mexico;1987;2;13334
New Mexico;1987;3;13184
New Mexico;1987;4;13055
New Mexico;1988;1;13049
New Mexico;1988;2;12994
New Mexico;1988;3;13108
New Mexico;1988;4;12962
New Mexico;1989;1;13013
New Mexico;1989;2;13086
New Mexico;1989;3;13291
New Mexico;1989;4;13491
New Mexico;1990;1;13186
New Mexico;1990;2;13310
New Mexico;1990;3;13434
New Mexico;1990;4;13487
New Mexico;1991;1;13589
New Mexico;1991;2;13730
New Mexico;1991;3;13808
New Mexico;1991;4;14020
New Mexico;1992;1;14372
New Mexico;1992;2;14455
New Mexico;1992;3;14537
New Mexico;1992;4;14775
New Mexico;1993;1;14968
New Mexico;1993;2;15323
New Mexico;1993;3;15620
New Mexico;1993;4;15902
New Mexico;1994;1;16379
New Mexico;1994;2;16898
New Mexico;1994;3;17271
New Mexico;1994;4;17516
New Mexico;1995;1;17650
New Mexico;1995;2;18095
New Mexico;1995;3;18432
New Mexico;1995;4;18569
New Mexico;1996;1;18694
New Mexico;1996;2;18661
New Mexico;1996;3;18617
New Mexico;1996;4;18710
New Mexico;1997;1;18863
New Mexico;1997;2;18958
New Mexico;1997;3;19053
New Mexico;1997;4;19270
New Mexico;1998;1;19382
New Mexico;1998;2;19359
New Mexico;1998;3;19519
New Mexico;1998;4;19735
New Mexico;1999;1;19744
New Mexico;1999;2;19724
New Mexico;1999;3;19681
New Mexico;1999;4;19759
New Mexico;2000;1;19813
New Mexico;2000;2;19885
New Mexico;2000;3;20025
New Mexico;2000;4;20123
New Mexico;2001;1;20609
New Mexico;2001;2;20772
New Mexico;2001;3;20893
New Mexico;2001;4;21038
New Mexico;2002;1;21163
New Mexico;2002;2;21453
New Mexico;2002;3;21771
New Mexico;2002;4;21974
New Mexico;2003;1;22245
New Mexico;2003;2;22503
New Mexico;2003;3;22767
New Mexico;2003;4;23258
New Mexico;2004;1;23516
New Mexico;2004;2;24036
New Mexico;2004;3;24639
New Mexico;2004;4;25134
New Mexico;2005;1;25664
New Mexico;2005;2;26794
New Mexico;2005;3;27815
New Mexico;2005;4;28636
New Mexico;2006;1;29497
New Mexico;2006;2;30559
New Mexico;2006;3;31312
New Mexico;2006;4;32036
New Mexico;2007;1;32527
New Mexico;2007;2;32775
New Mexico;2007;3;32853
New Mexico;2007;4;32992
New Mexico;2008;1;33099
New Mexico;2008;2;32711
New Mexico;2008;3;31907
New Mexico;2008;4;31844
New Mexico;2009;1;32132
New Mexico;2009;2;31271
New Mexico;2009;3;30645
New Mexico;2009;4;30377
New Mexico;2010;1;30320
New Mexico;2010;2;29797
New Mexico;2010;3;29964
New Mexico;2010;4;29674
New Mexico;2011;1;28916
New Mexico;2011;2;28373
New Mexico;2011;3;28486
New Mexico;2011;4;28601
New Mexico;2012;1;28103
New Mexico;2012;2;27905
New Mexico;2012;3;28136
New Mexico;2012;4;28158
New Mexico;2013;1;28292
New Mexico;2013;2;28265
New Mexico;2013;3;28238
New Mexico;2013;4;28371
New Mexico;2014;1;28238
New Mexico;2014;2;28459
New Mexico;2014;3;28723
New Mexico;2014;4;28786
New Mexico;2015;1;28902
New Mexico;2015;2;29001
New Mexico;2015;3;29328
New Mexico;2015;4;29216
New Mexico;2016;1;29401
New Mexico;2016;2;29890
New Mexico;2016;3;30036
New Mexico;2016;4;30500
New Mexico;2017;1;30386
New Mexico;2017;2;30656
New Mexico;2017;3;31197
New Mexico;2017;4;31295
New Mexico;2018;1;31468
New Mexico;2018;2;31957
New Mexico;2018;3;32253
New Mexico;2018;4;32485
New Mexico;2019;1;32699
New Mexico;2019;2;33477
New Mexico;2019;3;34032
New Mexico;2019;4;34311
New Mexico;2020;1;34833
New Mexico;2020;2;35226
New Mexico;2020;3;35940
New Mexico;2020;4;36710
New Mexico;2021;1;37756
New Mexico;2021;2;39299
New Mexico;2021;3;41533
New Mexico;2021;4;42979
New Mexico;2022;1;44359
New Mexico;2022;2;46677
New Mexico;2022;3;47810
New Mexico;2022;4;48314
New Mexico;2023;1;48527
New Mexico;2023;2;49751
New Mexico;2023;3;51266
New Mexico;2023;4;50921
New Mexico;2024;1;51862
New Mexico;2024;2;52823
New Mexico;2024;3;53245
Nevada;1975;1;5414
Nevada;1975;2;5139
Nevada;1975;3;5560
Nevada;1975;4;5365
Nevada;1976;1;3702
Nevada;1976;2;5789
Nevada;1976;3;6252
Nevada;1976;4;6349
Nevada;1977;1;6086
Nevada;1977;2;6382
Nevada;1977;3;7443
Nevada;1977;4;8325
Nevada;1978;1;8329
Nevada;1978;2;8269
Nevada;1978;3;9371
Nevada;1978;4;9203
Nevada;1979;1;9430
Nevada;1979;2;10172
Nevada;1979;3;10303
Nevada;1979;4;8800
Nevada;1980;1;10000
Nevada;1980;2;10500
Nevada;1980;3;10896
Nevada;1980;4;10378
Nevada;1981;1;11166
Nevada;1981;2;12031
Nevada;1981;3;11996
Nevada;1981;4;11877
Nevada;1982;1;12294
Nevada;1982;2;12391
Nevada;1982;3;12338
Nevada;1982;4;12643
Nevada;1983;1;12234
Nevada;1983;2;12222
Nevada;1983;3;12353
Nevada;1983;4;11771
Nevada;1984;1;12392
Nevada;1984;2;12162
Nevada;1984;3;11687
Nevada;1984;4;12020
Nevada;1985;1;12165
Nevada;1985;2;11985
Nevada;1985;3;12185
Nevada;1985;4;12305
Nevada;1986;1;12547
Nevada;1986;2;12775
Nevada;1986;3;12815
Nevada;1986;4;12752
Nevada;1987;1;13061
Nevada;1987;2;13008
Nevada;1987;3;12990
Nevada;1987;4;12871
Nevada;1988;1;13010
Nevada;1988;2;13103
Nevada;1988;3;13278
Nevada;1988;4;13454
Nevada;1989;1;13452
Nevada;1989;2;13702
Nevada;1989;3;14059
Nevada;1989;4;14257
Nevada;1990;1;14521
Nevada;1990;2;14764
Nevada;1990;3;15144
Nevada;1990;4;15301
Nevada;1991;1;15642
Nevada;1991;2;15741
Nevada;1991;3;15814
Nevada;1991;4;16191
Nevada;1992;1;16311
Nevada;1992;2;16263
Nevada;1992;3;16554
Nevada;1992;4;16653
Nevada;1993;1;16648
Nevada;1993;2;16786
Nevada;1993;3;16912
Nevada;1993;4;17004
Nevada;1994;1;17029
Nevada;1994;2;17108
Nevada;1994;3;17168
Nevada;1994;4;17138
Nevada;1995;1;17269
Nevada;1995;2;17654
Nevada;1995;3;17911
Nevada;1995;4;18038
Nevada;1996;1;18237
Nevada;1996;2;18169
Nevada;1996;3;18150
Nevada;1996;4;18360
Nevada;1997;1;18466
Nevada;1997;2;18488
Nevada;1997;3;18755
Nevada;1997;4;18883
Nevada;1998;1;19131
Nevada;1998;2;19143
Nevada;1998;3;19228
Nevada;1998;4;19363
Nevada;1999;1;19407
Nevada;1999;2;19380
Nevada;1999;3;19513
Nevada;1999;4;19539
Nevada;2000;1;19710
Nevada;2000;2;19961
Nevada;2000;3;20146
Nevada;2000;4;20438
Nevada;2001;1;20893
Nevada;2001;2;21160
Nevada;2001;3;21551
Nevada;2001;4;21825
Nevada;2002;1;22141
Nevada;2002;2;22502
Nevada;2002;3;22992
Nevada;2002;4;23253
Nevada;2003;1;23669
Nevada;2003;2;24138
Nevada;2003;3;24832
Nevada;2003;4;26314
Nevada;2004;1;27707
Nevada;2004;2;30231
Nevada;2004;3;34084
Nevada;2004;4;35392
Nevada;2005;1;36800
Nevada;2005;2;38757
Nevada;2005;3;40136
Nevada;2005;4;41608
Nevada;2006;1;42546
Nevada;2006;2;42632
Nevada;2006;3;42773
Nevada;2006;4;42648
Nevada;2007;1;42370
Nevada;2007;2;41498
Nevada;2007;3;40108
Nevada;2007;4;39063
Nevada;2008;1;36909
Nevada;2008;2;33938
Nevada;2008;3;30536
Nevada;2008;4;28928
Nevada;2009;1;28728
Nevada;2009;2;26679
Nevada;2009;3;24824
Nevada;2009;4;24079
Nevada;2010;1;23153
Nevada;2010;2;22354
Nevada;2010;3;22502
Nevada;2010;4;21903
Nevada;2011;1;20707
Nevada;2011;2;19306
Nevada;2011;3;19170
Nevada;2011;4;19201
Nevada;2012;1;19053
Nevada;2012;2;18941
Nevada;2012;3;19430
Nevada;2012;4;19962
Nevada;2013;1;20607
Nevada;2013;2;21892
Nevada;2013;3;23261
Nevada;2013;4;24285
Nevada;2014;1;24868
Nevada;2014;2;25662
Nevada;2014;3;26628
Nevada;2014;4;27077
Nevada;2015;1;27528
Nevada;2015;2;28465
Nevada;2015;3;29295
Nevada;2015;4;30063
Nevada;2016;1;30333
Nevada;2016;2;31128
Nevada;2016;3;32033
Nevada;2016;4;32486
Nevada;2017;1;32880
Nevada;2017;2;33987
Nevada;2017;3;34963
Nevada;2017;4;35908
Nevada;2018;1;37101
Nevada;2018;2;38583
Nevada;2018;3;39835
Nevada;2018;4;40429
Nevada;2019;1;40679
Nevada;2019;2;41288
Nevada;2019;3;41746
Nevada;2019;4;41953
Nevada;2020;1;42400
Nevada;2020;2;42936
Nevada;2020;3;43559
Nevada;2020;4;44551
Nevada;2021;1;46152
Nevada;2021;2;49138
Nevada;2021;3;52930
Nevada;2021;4;55248
Nevada;2022;1;57477
Nevada;2022;2;61546
Nevada;2022;3;61519
Nevada;2022;4;59729
Nevada;2023;1;58736
Nevada;2023;2;59583
Nevada;2023;3;60898
Nevada;2023;4;60964
Nevada;2024;1;62391
Nevada;2024;2;63741
Nevada;2024;3;64007
New York;1975;1;7838
New York;1975;2;7593
New York;1975;3;7781
New York;1975;4;7965
New York;1976;1;7296
New York;1976;2;7482
New York;1976;3;7564
New York;1976;4;7392
New York;1977;1;7783
New York;1977;2;8301
New York;1977;3;8254
New York;1977;4;8478
New York;1978;1;8349
New York;1978;2;8752
New York;1978;3;8405
New York;1978;4;8386
New York;1979;1;9686
New York;1979;2;9589
New York;1979;3;9486
New York;1979;4;9828
New York;1980;1;10000
New York;1980;2;10722
New York;1980;3;11503
New York;1980;4;11131
New York;1981;1;11218
New York;1981;2;10837
New York;1981;3;11570
New York;1981;4;11435
New York;1982;1;12337
New York;1982;2;12525
New York;1982;3;12239
New York;1982;4;12645
New York;1983;1;12872
New York;1983;2;13278
New York;1983;3;13822
New York;1983;4;14720
New York;1984;1;15066
New York;1984;2;15666
New York;1984;3;16217
New York;1984;4;16914
New York;1985;1;17617
New York;1985;2;18452
New York;1985;3;19087
New York;1985;4;19841
New York;1986;1;20627
New York;1986;2;21715
New York;1986;3;22700
New York;1986;4;23718
New York;1987;1;24663
New York;1987;2;25527
New York;1987;3;26691
New York;1987;4;27089
New York;1988;1;27718
New York;1988;2;28072
New York;1988;3;28280
New York;1988;4;28362
New York;1989;1;28342
New York;1989;2;28290
New York;1989;3;28590
New York;1989;4;28658
New York;1990;1;28652
New York;1990;2;28331
New York;1990;3;28167
New York;1990;4;27871
New York;1991;1;27830
New York;1991;2;28015
New York;1991;3;27923
New York;1991;4;28154
New York;1992;1;28680
New York;1992;2;28282
New York;1992;3;28595
New York;1992;4;28801
New York;1993;1;28266
New York;1993;2;28936
New York;1993;3;28844
New York;1993;4;28959
New York;1994;1;28621
New York;1994;2;28235
New York;1994;3;28087
New York;1994;4;27565
New York;1995;1;27431
New York;1995;2;27910
New York;1995;3;28373
New York;1995;4;28282
New York;1996;1;28757
New York;1996;2;28590
New York;1996;3;28382
New York;1996;4;28351
New York;1997;1;28362
New York;1997;2;28697
New York;1997;3;28946
New York;1997;4;29237
New York;1998;1;29892
New York;1998;2;30117
New York;1998;3;30350
New York;1998;4;30761
New York;1999;1;30994
New York;1999;2;31564
New York;1999;3;32458
New York;1999;4;33067
New York;2000;1;33538
New York;2000;2;34546
New York;2000;3;35555
New York;2000;4;36097
New York;2001;1;36911
New York;2001;2;37732
New York;2001;3;38769
New York;2001;4;39453
New York;2002;1;40414
New York;2002;2;41692
New York;2002;3;42958
New York;2002;4;43888
New York;2003;1;44867
New York;2003;2;45959
New York;2003;3;46668
New York;2003;4;48856
New York;2004;1;49883
New York;2004;2;51350
New York;2004;3;53847
New York;2004;4;55195
New York;2005;1;56667
New York;2005;2;58549
New York;2005;3;60470
New York;2005;4;61843
New York;2006;1;62957
New York;2006;2;63134
New York;2006;3;63065
New York;2006;4;63891
New York;2007;1;64199
New York;2007;2;63983
New York;2007;3;63059
New York;2007;4;63253
New York;2008;1;63592
New York;2008;2;62388
New York;2008;3;60764
New York;2008;4;60188
New York;2009;1;60899
New York;2009;2;59585
New York;2009;3;58184
New York;2009;4;57662
New York;2010;1;57293
New York;2010;2;56925
New York;2010;3;57730
New York;2010;4;57714
New York;2011;1;56845
New York;2011;2;56037
New York;2011;3;55783
New York;2011;4;56211
New York;2012;1;55790
New York;2012;2;55210
New York;2012;3;55394
New York;2012;4;55573
New York;2013;1;55650
New York;2013;2;55787
New York;2013;3;56059
New York;2013;4;55950
New York;2014;1;55995
New York;2014;2;56552
New York;2014;3;57367
New York;2014;4;57695
New York;2015;1;58242
New York;2015;2;58713
New York;2015;3;59199
New York;2015;4;59291
New York;2016;1;59592
New York;2016;2;60551
New York;2016;3;61372
New York;2016;4;61911
New York;2017;1;62068
New York;2017;2;63050
New York;2017;3;64303
New York;2017;4;64889
New York;2018;1;65598
New York;2018;2;66377
New York;2018;3;67448
New York;2018;4;67492
New York;2019;1;68046
New York;2019;2;69151
New York;2019;3;70164
New York;2019;4;70907
New York;2020;1;71562
New York;2020;2;72164
New York;2020;3;73339
New York;2020;4;74948
New York;2021;1;76719
New York;2021;2;79481
New York;2021;3;83463
New York;2021;4;85371
New York;2022;1;87555
New York;2022;2;92565
New York;2022;3;94624
New York;2022;4;94172
New York;2023;1;94315
New York;2023;2;97946
New York;2023;3;101111
New York;2023;4;101456
New York;2024;1;102375
New York;2024;2;106320
New York;2024;3;108592
Ohio;1975;1;6512
Ohio;1975;2;6479
Ohio;1975;3;6448
Ohio;1975;4;6606
Ohio;1976;1;6653
Ohio;1976;2;6868
Ohio;1976;3;7111
Ohio;1976;4;7245
Ohio;1977;1;7317
Ohio;1977;2;7530
Ohio;1977;3;7892
Ohio;1977;4;8119
Ohio;1978;1;8329
Ohio;1978;2;8649
Ohio;1978;3;8909
Ohio;1978;4;9145
Ohio;1979;1;9575
Ohio;1979;2;9859
Ohio;1979;3;9924
Ohio;1979;4;10079
Ohio;1980;1;10000
Ohio;1980;2;9975
Ohio;1980;3;10208
Ohio;1980;4;10350
Ohio;1981;1;10331
Ohio;1981;2;10365
Ohio;1981;3;10335
Ohio;1981;4;10026
Ohio;1982;1;8912
Ohio;1982;2;9665
Ohio;1982;3;9907
Ohio;1982;4;10296
Ohio;1983;1;10234
Ohio;1983;2;10540
Ohio;1983;3;10617
Ohio;1983;4;10566
Ohio;1984;1;10611
Ohio;1984;2;10726
Ohio;1984;3;10731
Ohio;1984;4;10751
Ohio;1985;1;10816
Ohio;1985;2;10938
Ohio;1985;3;11067
Ohio;1985;4;11152
Ohio;1986;1;11303
Ohio;1986;2;11456
Ohio;1986;3;11642
Ohio;1986;4;11797
Ohio;1987;1;12020
Ohio;1987;2;12263
Ohio;1987;3;12506
Ohio;1987;4;12631
Ohio;1988;1;12850
Ohio;1988;2;13116
Ohio;1988;3;13236
Ohio;1988;4;13357
Ohio;1989;1;13521
Ohio;1989;2;13655
Ohio;1989;3;13946
Ohio;1989;4;14049
Ohio;1990;1;14203
Ohio;1990;2;14332
Ohio;1990;3;14532
Ohio;1990;4;14566
Ohio;1991;1;14734
Ohio;1991;2;14935
Ohio;1991;3;15038
Ohio;1991;4;15262
Ohio;1992;1;15428
Ohio;1992;2;15533
Ohio;1992;3;15746
Ohio;1992;4;15899
Ohio;1993;1;15974
Ohio;1993;2;16159
Ohio;1993;3;16352
Ohio;1993;4;16550
Ohio;1994;1;16737
Ohio;1994;2;17015
Ohio;1994;3;17115
Ohio;1994;4;17262
Ohio;1995;1;17360
Ohio;1995;2;17689
Ohio;1995;3;17998
Ohio;1995;4;18219
Ohio;1996;1;18481
Ohio;1996;2;18656
Ohio;1996;3;18789
Ohio;1996;4;18975
Ohio;1997;1;19224
Ohio;1997;2;19378
Ohio;1997;3;19646
Ohio;1997;4;19888
Ohio;1998;1;20123
Ohio;1998;2;20312
Ohio;1998;3;20560
Ohio;1998;4;20784
Ohio;1999;1;21001
Ohio;1999;2;21184
Ohio;1999;3;21249
Ohio;1999;4;21388
Ohio;2000;1;21610
Ohio;2000;2;21870
Ohio;2000;3;22138
Ohio;2000;4;22422
Ohio;2001;1;22850
Ohio;2001;2;23085
Ohio;2001;3;23303
Ohio;2001;4;23493
Ohio;2002;1;23690
Ohio;2002;2;23852
Ohio;2002;3;24089
Ohio;2002;4;24245
Ohio;2003;1;24422
Ohio;2003;2;24599
Ohio;2003;3;24799
Ohio;2003;4;25140
Ohio;2004;1;25295
Ohio;2004;2;25445
Ohio;2004;3;25737
Ohio;2004;4;26002
Ohio;2005;1;26235
Ohio;2005;2;26444
Ohio;2005;3;26696
Ohio;2005;4;26727
Ohio;2006;1;26727
Ohio;2006;2;26618
Ohio;2006;3;26559
Ohio;2006;4;26664
Ohio;2007;1;26669
Ohio;2007;2;26510
Ohio;2007;3;26211
Ohio;2007;4;26207
Ohio;2008;1;26326
Ohio;2008;2;25923
Ohio;2008;3;25279
Ohio;2008;4;25331
Ohio;2009;1;25795
Ohio;2009;2;25211
Ohio;2009;3;24706
Ohio;2009;4;24665
Ohio;2010;1;24387
Ohio;2010;2;24200
Ohio;2010;3;24531
Ohio;2010;4;24426
Ohio;2011;1;23676
Ohio;2011;2;23322
Ohio;2011;3;23613
Ohio;2011;4;23681
Ohio;2012;1;23399
Ohio;2012;2;23282
Ohio;2012;3;23504
Ohio;2012;4;23448
Ohio;2013;1;23344
Ohio;2013;2;23410
Ohio;2013;3;23522
Ohio;2013;4;23496
Ohio;2014;1;23530
Ohio;2014;2;24046
Ohio;2014;3;24320
Ohio;2014;4;24414
Ohio;2015;1;24557
Ohio;2015;2;24949
Ohio;2015;3;25212
Ohio;2015;4;25276
Ohio;2016;1;25389
Ohio;2016;2;25838
Ohio;2016;3;26354
Ohio;2016;4;26323
Ohio;2017;1;26442
